,Upwelling,Sahel,Sahara,West Africa,Central Africa,Europe,North America,South America,North Atlantic,South Atlantic
2010-10-07 00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.29,0.0,92.71,0.0
2010-10-07 06:00,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,94.64,0.0
2010-10-07 12:00,0.0,0.0,0.0,0.0,0.0,0.0,6.72,0.0,93.28,0.0
2010-10-07 18:00,0.0,0.0,0.0,0.0,0.0,0.0,13.09,0.0,86.91,0.0
2010-10-08 00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,89.66,0.0
2010-10-08 06:00,0.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,90.76,0.0
2010-10-08 12:00,0.0,0.0,0.0,0.0,0.0,0.0,11.83,0.0,88.17,0.0
2010-10-08 18:00,0.0,0.0,0.0,0.0,0.0,0.0,8.07,0.0,91.93,0.0
2010-10-09 00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.11,0.0,90.89,0.0
2010-10-09 06:00,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,90.89,0.24
2010-10-09 12:00,0.0,0.0,0.0,0.0,0.0,0.0,10.22,0.0,89.78,0.0
2010-10-09 18:00,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,94.49,0.0
2010-10-10 00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0.0,92.15,0.0
2010-10-10 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,99.52,0.0
2010-10-10 12:00,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,95.9,0.0
2010-10-10 18:00,0.92,0.0,0.0,0.0,0.0,0.0,2.07,0.0,97.0,0.0
2010-10-11 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,99.72,0.0
2010-10-11 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2010-10-11 12:00,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.31,0.0
2010-10-11 18:00,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.0,95.03,0.0
2010-10-12 00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,96.97,0.0
2010-10-12 06:00,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,97.91,0.0
2010-10-12 12:00,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,98.9,0.0
2010-10-12 18:00,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,97.92,0.0
2010-10-13 00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,98.32,0.0
2010-10-13 06:00,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,97.25,0.0
2010-10-13 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,99.07,0.0
2010-10-13 18:00,0.31,0.0,0.0,0.0,0.0,0.0,2.79,0.0,96.9,0.0
2010-10-14 00:00,4.05,0.0,0.0,0.0,0.0,0.0,2.03,0.0,93.24,0.68
2010-10-14 06:00,5.14,0.0,0.0,0.0,0.0,0.0,3.93,0.0,90.63,0.3
2010-10-14 12:00,1.81,0.0,0.0,0.0,0.0,0.0,0.72,0.0,97.47,0.0
2010-10-14 18:00,8.87,0.0,0.0,0.0,0.0,0.0,0.92,0.0,90.21,0.0
2010-10-15 00:00,14.09,0.0,0.0,0.0,0.0,0.0,0.52,0.0,85.22,0.17
2010-10-15 06:00,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.45,0.72
2010-10-15 12:00,16.67,0.0,0.48,0.0,0.0,0.0,0.0,0.0,82.85,0.0
2010-10-15 18:00,21.75,0.0,0.0,0.0,0.0,0.0,0.84,0.34,77.07,0.0
2010-10-16 00:00,14.67,0.0,0.0,0.0,0.0,0.0,1.54,0.77,83.01,0.0
2010-10-16 06:00,6.43,0.4,2.81,0.0,0.0,0.0,0.8,0.0,89.16,0.4
2010-10-16 12:00,1.15,1.15,6.9,1.15,0.0,0.0,1.92,0.0,85.06,2.68
2010-10-16 18:00,0.31,0.31,0.62,1.54,0.0,0.0,1.23,0.31,85.8,9.88
2010-10-17 00:00,0.33,0.65,2.29,0.33,0.0,0.0,2.94,0.0,91.83,1.63
2010-10-17 06:00,0.0,0.85,0.28,0.0,0.0,0.0,0.85,0.0,89.8,8.22
2010-10-17 12:00,0.0,1.79,0.0,1.43,0.0,0.0,0.0,0.0,70.71,26.07
2010-10-17 18:00,0.0,1.12,0.28,3.63,0.0,0.0,0.56,0.0,86.31,8.1
2010-10-18 00:00,9.85,0.43,0.0,3.21,0.0,0.0,0.21,0.0,82.66,3.64
2010-10-18 06:00,15.48,0.48,0.32,0.81,0.0,0.0,0.97,0.0,80.48,1.45
2010-10-18 12:00,18.67,2.81,1.2,6.83,0.0,0.0,0.0,0.0,68.88,1.61
2010-10-18 18:00,25.51,4.29,1.26,1.77,0.0,0.0,0.0,0.0,66.92,0.25
2010-10-19 00:00,23.68,6.73,1.46,4.68,0.0,0.0,0.29,0.0,54.39,8.77
2010-10-19 06:00,14.83,6.98,4.94,5.81,0.0,0.29,0.29,0.0,55.52,11.34
2010-10-19 12:00,17.76,8.74,2.73,4.1,0.0,0.82,0.0,0.0,56.56,9.29
2010-10-19 18:00,17.53,3.01,1.1,2.74,0.0,2.19,0.0,0.0,69.59,3.84
2010-10-20 00:00,26.21,5.7,3.13,3.7,0.0,1.14,0.0,0.0,57.26,2.85
2010-10-20 06:00,21.26,6.3,3.54,1.57,0.0,1.97,0.0,0.0,63.78,1.57
2010-10-20 12:00,27.25,7.87,8.43,6.18,0.0,0.0,0.0,0.0,34.83,15.45
2010-10-20 18:00,25.37,12.81,4.68,6.16,0.25,0.0,0.0,0.0,35.96,14.78
2010-10-21 00:00,15.83,13.13,6.95,7.72,0.39,0.0,0.0,0.0,47.49,8.49
2010-10-21 06:00,16.58,5.03,7.54,6.53,2.51,0.0,0.0,0.0,54.27,7.54
2010-10-21 12:00,28.39,5.73,16.15,8.07,0.0,0.0,0.0,0.0,34.38,7.29
2010-10-21 18:00,23.33,4.44,11.48,5.93,0.0,0.0,0.0,0.0,42.22,12.59
2010-10-22 00:00,25.53,3.72,4.79,5.32,0.0,0.0,0.0,0.0,59.04,1.6
2010-10-22 06:00,23.47,2.04,4.08,2.38,0.0,0.0,0.0,0.0,65.31,2.72
2010-10-22 12:00,15.74,3.55,11.42,4.57,0.0,0.0,0.0,0.0,52.79,11.93
2010-10-22 18:00,0.0,2.78,1.62,8.8,0.93,0.0,0.0,0.0,0.46,85.42
2010-10-23 00:00,1.41,3.6,4.69,6.1,0.0,0.0,0.0,0.0,7.51,76.68
2010-10-23 06:00,4.82,4.98,2.8,4.98,0.0,0.0,0.0,0.0,13.06,69.36
2010-10-23 12:00,0.48,0.64,1.12,0.48,0.0,0.0,0.0,0.0,0.16,97.12
2010-10-23 18:00,7.31,1.15,5.77,3.46,0.0,0.0,0.0,0.0,10.77,71.54
2010-10-24 00:00,32.85,4.83,14.98,1.93,0.0,4.35,0.0,0.0,37.68,3.38
2010-10-24 06:00,25.33,2.67,8.0,3.33,0.0,6.67,0.0,0.0,54.0,0.0
2010-10-24 12:00,15.32,9.68,20.56,2.42,0.0,6.85,0.0,0.0,43.95,1.21
2010-10-24 18:00,14.62,3.16,18.18,7.51,0.0,3.95,0.0,0.0,50.59,1.98
2010-10-25 00:00,16.95,4.66,7.2,0.0,0.0,4.24,0.0,0.0,66.95,0.0
2010-10-25 06:00,9.22,5.48,5.19,2.02,0.0,0.86,0.0,0.0,77.23,0.0
2010-10-25 12:00,13.77,0.0,1.09,0.0,0.0,3.26,0.0,0.0,81.88,0.0
2010-10-25 18:00,8.82,0.0,0.22,0.0,0.0,6.45,0.0,0.0,84.52,0.0
2010-10-26 00:00,8.16,1.32,2.11,0.0,0.0,3.16,0.0,0.0,85.26,0.0
2010-10-26 06:00,17.03,1.75,4.37,0.0,0.0,20.09,0.0,0.0,56.77,0.0
2010-10-26 12:00,15.22,0.0,0.0,0.0,0.0,14.86,0.0,0.0,69.93,0.0
2010-10-26 18:00,21.79,0.0,0.0,0.0,0.0,35.9,0.0,0.0,42.31,0.0
2010-10-27 00:00,17.31,0.0,0.0,0.0,0.0,17.31,0.64,0.0,64.74,0.0
2010-10-27 06:00,13.96,0.0,10.57,0.0,0.0,22.64,0.0,0.0,52.83,0.0
2010-10-27 12:00,12.81,0.0,29.89,0.0,0.0,18.51,0.0,0.0,38.79,0.0
2010-10-27 18:00,14.16,0.0,41.87,0.0,0.0,7.53,0.0,0.0,36.45,0.0
2010-10-28 00:00,11.11,0.0,47.43,0.0,0.0,9.49,0.0,0.0,31.98,0.0
2010-10-28 06:00,9.87,0.0,55.46,0.0,0.0,7.56,0.0,0.0,27.1,0.0
2010-10-28 12:00,11.99,0.0,44.11,0.0,0.0,8.99,0.0,0.0,34.9,0.0
2010-10-28 18:00,3.27,0.0,57.71,0.0,0.0,3.5,0.0,0.0,35.51,0.0
2010-10-29 00:00,1.39,0.0,46.64,0.0,0.0,6.5,0.0,0.0,45.48,0.0
2010-10-29 06:00,10.11,0.0,47.27,0.0,0.0,4.1,0.0,0.0,38.52,0.0
2010-10-29 12:00,12.35,0.0,46.56,0.0,0.0,5.46,0.0,0.0,35.63,0.0
2010-10-29 18:00,9.77,2.3,43.1,0.0,0.0,2.59,0.0,0.0,42.24,0.0
2010-10-30 00:00,15.63,0.0,40.46,0.0,0.0,2.07,0.0,0.0,41.84,0.0
2010-10-30 06:00,8.65,0.19,53.38,0.0,0.0,1.88,0.0,0.0,35.53,0.38
2010-10-30 12:00,4.63,2.41,49.63,0.0,0.0,0.19,0.0,0.0,41.67,1.48
2010-10-30 18:00,1.2,3.79,53.53,0.0,0.0,0.34,0.0,0.0,41.14,0.0
2010-10-31 00:00,0.0,9.3,47.62,1.81,0.0,0.0,0.0,0.0,41.27,0.0
2010-10-31 06:00,16.14,1.35,39.91,1.79,0.0,6.95,0.0,0.0,33.86,0.0
2010-10-31 12:00,24.94,0.23,49.65,0.0,0.0,2.54,0.0,0.0,22.63,0.0
2010-10-31 18:00,13.79,3.45,50.49,1.97,0.25,1.97,0.0,0.0,28.08,0.0
2010-11-01 00:00,19.28,1.31,43.14,1.31,0.0,1.63,0.0,0.0,33.33,0.0
2010-11-01 06:00,24.5,0.57,27.92,0.0,0.0,3.7,0.0,0.0,43.3,0.0
2010-11-01 12:00,33.06,2.69,15.59,0.0,0.0,1.61,0.0,0.0,47.04,0.0
2010-11-01 18:00,31.17,4.45,14.57,0.0,0.0,1.21,0.0,0.0,48.58,0.0
2010-11-02 00:00,20.18,5.83,24.66,0.0,0.0,0.45,0.0,0.0,48.88,0.0
2010-11-02 06:00,30.1,1.46,2.43,0.0,0.0,0.97,0.0,0.0,65.05,0.0
2010-11-02 12:00,19.05,1.59,16.27,0.0,0.0,2.78,0.0,0.0,60.32,0.0
2010-11-02 18:00,19.12,2.39,8.76,0.0,0.0,2.79,0.0,0.0,66.93,0.0
2010-11-03 00:00,16.14,1.05,6.32,3.51,0.0,0.0,6.32,0.0,66.67,0.0
2010-11-03 06:00,19.32,1.52,6.44,0.0,0.0,0.0,8.71,0.0,64.02,0.0
2010-11-03 12:00,18.47,2.81,7.23,0.8,0.0,0.0,9.64,0.0,61.04,0.0
2010-11-03 18:00,16.29,0.0,1.12,1.69,0.0,0.0,7.87,0.0,73.03,0.0
2010-11-04 00:00,22.9,0.0,0.0,0.0,0.0,1.87,6.54,0.0,68.69,0.0
2010-11-04 06:00,20.0,0.0,0.85,0.0,0.0,1.7,5.11,0.0,72.34,0.0
2010-11-04 12:00,20.3,0.0,0.0,0.0,0.0,1.49,5.94,0.0,72.28,0.0
2010-11-04 18:00,26.34,0.0,0.0,0.0,0.0,5.34,1.53,0.0,66.79,0.0
2010-11-05 00:00,27.64,0.0,0.0,0.0,0.0,9.45,0.36,0.0,62.55,0.0
2010-11-05 06:00,37.02,0.0,0.0,0.0,0.0,5.19,0.0,0.0,57.79,0.0
2010-11-05 12:00,24.08,0.0,0.0,0.0,0.0,3.27,0.0,0.0,72.65,0.0
2010-11-05 18:00,21.09,0.0,0.0,0.0,0.0,3.91,1.95,0.0,73.05,0.0
2010-11-06 00:00,29.45,0.0,0.0,0.0,0.0,5.48,0.34,0.0,64.73,0.0
2010-11-06 06:00,32.79,1.31,2.95,0.0,0.0,3.61,0.98,0.0,58.36,0.0
2010-11-06 12:00,30.71,2.36,15.75,2.36,0.0,2.36,0.0,0.0,46.06,0.39
2010-11-06 18:00,31.86,2.84,14.51,0.0,0.0,0.95,0.0,0.0,49.53,0.32
2010-11-07 00:00,19.0,2.18,20.56,12.15,0.0,1.25,0.0,0.0,44.86,0.0
2010-11-07 06:00,42.14,2.67,9.2,4.15,0.0,1.78,0.0,0.0,40.06,0.0
2010-11-07 12:00,27.13,5.36,22.08,1.58,0.0,1.58,0.32,0.0,41.01,0.95
2010-11-07 18:00,26.69,3.99,20.55,5.52,0.0,2.15,0.31,0.0,40.49,0.31
2010-11-08 00:00,26.38,5.93,14.93,1.02,0.0,1.02,0.2,0.0,50.51,0.0
2010-11-08 06:00,6.21,0.43,13.7,1.28,0.0,4.5,0.0,0.0,73.88,0.0
2010-11-08 12:00,0.0,1.15,17.28,0.0,0.0,1.38,0.0,0.0,80.18,0.0
2010-11-08 18:00,0.0,0.0,15.52,0.0,0.0,1.53,0.0,0.0,82.95,0.0
2010-11-09 00:00,0.0,0.0,11.85,0.0,0.0,2.02,0.0,0.0,86.13,0.0
2010-11-09 06:00,1.12,0.0,22.19,0.0,0.0,2.81,0.0,0.0,73.88,0.0
2010-11-09 12:00,3.54,0.0,34.73,0.0,0.0,6.64,0.0,0.0,55.09,0.0
2010-11-09 18:00,18.6,0.0,29.53,0.0,0.0,3.95,0.0,0.0,47.91,0.0
2010-11-10 00:00,6.31,0.0,13.51,0.0,0.0,7.21,0.0,0.0,72.97,0.0
2010-11-10 06:00,6.9,0.0,12.41,0.0,0.0,4.6,0.0,0.0,75.63,0.46
2010-11-10 12:00,7.04,0.0,12.38,0.0,0.0,8.25,0.0,0.0,64.08,8.25
2010-11-10 18:00,10.3,0.0,14.55,0.0,0.0,9.7,0.0,0.0,47.27,18.18
2010-11-11 00:00,1.99,0.0,15.38,0.0,0.0,0.99,0.0,0.0,60.05,21.59
2010-11-11 06:00,0.74,1.99,8.68,0.0,0.0,1.49,0.0,0.0,45.41,41.69
2010-11-11 12:00,10.06,2.01,10.06,0.86,0.0,0.86,0.0,0.0,43.1,33.05
2010-11-11 18:00,0.32,7.12,11.65,32.04,0.0,3.24,0.0,0.0,23.62,22.01
2010-11-12 00:00,6.03,10.3,9.55,27.14,0.0,1.01,0.0,0.0,22.36,23.62
2010-11-12 06:00,0.64,7.35,28.12,1.92,0.0,5.11,0.0,0.0,51.76,5.11
2010-11-12 12:00,0.0,3.47,35.24,0.0,0.0,2.48,0.0,0.0,58.56,0.25
2010-11-12 18:00,0.0,23.32,16.79,22.39,0.75,0.19,0.0,0.0,36.57,0.0
2010-11-13 00:00,0.0,6.88,14.86,8.33,0.0,0.0,0.0,0.0,69.93,0.0
2010-11-13 06:00,21.29,10.44,18.07,4.42,0.0,0.0,0.0,0.0,45.78,0.0
2010-11-13 12:00,1.63,7.07,53.8,3.8,3.26,1.09,0.0,0.0,29.35,0.0
2010-11-13 18:00,11.26,4.44,54.95,3.41,0.0,1.37,0.0,0.0,24.57,0.0
2010-11-14 00:00,15.74,11.06,15.74,16.6,0.0,0.0,0.0,0.0,40.85,0.0
2010-11-14 06:00,24.35,5.22,10.0,2.61,0.0,0.43,1.3,0.0,56.09,0.0
2010-11-14 12:00,28.47,5.11,5.47,11.31,0.0,0.0,0.0,0.0,49.64,0.0
2010-11-14 18:00,27.31,7.63,5.62,19.28,0.0,2.01,0.4,0.0,36.14,1.61
2010-11-15 00:00,27.56,6.22,17.33,4.89,0.0,1.33,0.0,0.0,42.67,0.0
2010-11-15 06:00,27.06,10.59,19.22,0.78,0.0,0.39,0.0,0.0,41.96,0.0
2010-11-15 12:00,21.24,1.96,6.86,9.15,0.0,0.33,1.31,0.0,57.84,1.31
2010-11-15 18:00,21.36,0.0,0.34,3.39,0.0,0.34,2.71,0.0,71.53,0.34
2010-11-16 00:00,24.67,0.0,0.0,0.0,0.0,0.0,0.67,0.0,74.67,0.0
2010-11-16 06:00,24.67,0.0,0.0,0.0,0.0,0.67,2.0,0.0,72.67,0.0
2010-11-16 12:00,26.32,0.0,0.0,0.0,0.0,2.63,0.53,0.0,70.53,0.0
2010-11-16 18:00,29.7,0.0,0.0,0.0,0.0,7.27,0.0,0.0,63.03,0.0
2010-11-17 00:00,10.82,0.0,12.46,0.0,0.0,16.07,0.0,0.0,60.66,0.0
2010-11-17 06:00,13.02,0.0,19.67,0.0,0.0,6.37,0.28,0.0,60.66,0.0
2010-11-17 12:00,15.56,0.0,18.26,0.0,0.0,10.79,0.0,0.0,55.39,0.0
2010-11-17 18:00,20.39,0.0,32.1,0.0,0.0,5.64,0.0,0.0,41.87,0.0
2010-11-18 00:00,14.83,0.0,37.8,0.0,0.0,2.63,0.0,0.0,44.74,0.0
2010-11-18 06:00,12.57,0.0,42.57,0.0,0.0,0.57,0.0,0.0,44.29,0.0
2010-11-18 12:00,14.83,0.0,35.65,0.0,0.0,0.95,0.0,0.0,48.58,0.0
2010-11-18 18:00,7.89,0.0,24.27,0.0,0.0,1.17,0.0,0.0,66.67,0.0
2010-11-19 00:00,13.86,0.0,35.31,0.0,0.0,1.65,0.0,0.0,49.17,0.0
2010-11-19 06:00,13.83,0.0,28.4,0.0,0.0,5.19,1.73,0.0,50.86,0.0
2010-11-19 12:00,7.95,0.0,50.65,0.0,0.0,1.48,0.0,0.0,39.93,0.0
2010-11-19 18:00,7.55,0.0,43.94,0.0,0.0,0.27,0.0,0.0,48.25,0.0
2010-11-20 00:00,8.59,0.0,45.83,0.0,0.0,0.52,0.0,0.0,45.05,0.0
2010-11-20 06:00,8.84,0.0,38.1,0.0,0.0,1.13,0.23,0.0,51.7,0.0
2010-11-20 12:00,15.04,0.0,24.48,0.0,0.0,0.29,0.59,0.0,59.59,0.0
2010-11-20 18:00,11.9,0.0,28.3,0.0,0.0,1.61,0.0,0.0,58.2,0.0
2010-11-21 00:00,8.75,0.0,48.7,0.0,0.0,0.24,0.0,0.0,42.32,0.0
2010-11-21 06:00,10.75,0.0,37.63,0.0,0.0,0.0,0.0,0.0,51.61,0.0
2010-11-21 12:00,14.67,0.0,30.67,0.0,0.0,0.44,0.0,0.0,54.22,0.0
2010-11-21 18:00,11.98,0.0,21.07,0.0,0.0,3.31,0.0,0.0,63.64,0.0
2010-11-22 00:00,14.58,0.0,34.95,0.0,0.0,0.93,0.0,0.0,49.53,0.0
2010-11-22 06:00,17.62,0.0,41.42,0.0,0.0,0.92,0.0,0.0,40.05,0.0
2010-11-22 12:00,14.46,0.0,40.93,0.0,0.0,0.25,0.0,0.0,44.36,0.0
2010-11-22 18:00,12.41,0.0,38.48,0.0,0.0,1.01,0.0,0.0,48.1,0.0
2010-11-23 00:00,20.5,0.0,17.99,0.0,0.0,3.96,0.0,0.0,57.55,0.0
2010-11-23 06:00,16.87,0.0,18.07,0.0,0.0,1.81,0.0,0.0,63.25,0.0
2010-11-23 12:00,18.27,0.0,13.22,0.0,0.0,2.16,0.72,0.0,65.62,0.0
2010-11-23 18:00,13.0,0.0,22.28,0.0,0.0,0.8,0.0,0.0,63.93,0.0
2010-11-24 00:00,13.53,0.0,21.98,0.0,0.0,2.17,0.0,0.0,62.32,0.0
2010-11-24 06:00,12.18,0.0,17.8,0.0,0.0,1.41,0.0,0.0,68.62,0.0
2010-11-24 12:00,8.78,0.0,8.57,0.0,0.0,1.22,0.0,0.0,81.43,0.0
2010-11-24 18:00,12.02,0.0,8.18,0.0,0.0,0.83,0.0,0.0,78.96,0.0
2010-11-25 00:00,10.09,0.0,10.87,0.0,0.0,1.09,0.0,0.0,77.95,0.0
2010-11-25 06:00,9.55,0.0,20.6,0.0,0.0,1.01,0.0,0.0,68.84,0.0
2010-11-25 12:00,11.32,0.23,17.32,0.0,0.0,1.85,0.0,0.0,69.28,0.0
2010-11-25 18:00,10.29,0.72,20.57,0.0,0.0,0.72,0.0,0.0,67.7,0.0
2010-11-26 00:00,11.89,2.84,12.14,0.0,0.0,0.78,0.0,0.0,72.35,0.0
2010-11-26 06:00,9.23,0.75,6.98,0.25,0.0,0.0,0.0,0.0,82.79,0.0
2010-11-26 12:00,10.7,2.41,1.34,0.0,0.0,0.0,0.0,0.0,85.56,0.0
2010-11-26 18:00,5.17,0.0,0.37,0.0,0.0,0.37,0.0,0.0,94.1,0.0
2010-11-27 00:00,5.72,1.51,3.92,0.3,0.0,0.0,0.0,0.0,88.55,0.0
2010-11-27 06:00,5.86,3.1,0.69,0.69,0.0,0.69,0.0,0.0,88.97,0.0
2010-11-27 12:00,7.09,0.24,1.42,0.0,0.0,0.24,0.0,0.0,91.02,0.0
2010-11-27 18:00,6.64,0.23,0.69,0.23,0.0,0.0,0.0,0.0,88.33,3.89
2010-11-28 00:00,7.96,2.06,4.42,0.29,0.0,0.0,0.0,0.0,65.49,19.76
2010-11-28 06:00,12.89,3.64,2.8,0.0,0.0,0.28,0.0,0.0,46.22,34.17
